timeseriestimestamp,Day,15 Min Interval,powerConsumption,powerFeedIn,powerProduction,powerPurchased,powerSelfConsumption
7/24/2017 15:15,7/24/2017,3:15 PM,3261.6667,0,3255.6667,0,3255.6667
7/24/2017 15:30,7/24/2017,3:30 PM,3162,0,3155.3333,0,3155.3333
7/24/2017 15:45,7/24/2017,3:45 PM,3036.3333,0,2727.3333,0,2727.3333
7/24/2017 16:00,7/24/2017,4:00 PM,7675,0,7674.6665,0,7674.6665
7/24/2017 16:15,7/24/2017,4:15 PM,7565.6665,0,7562,0,7562
7/24/2017 16:30,7/24/2017,4:30 PM,7430.6665,0,7422.3335,0,7422.3335
7/24/2017 16:45,7/24/2017,4:45 PM,7304.6665,0,7283.3335,0,7283.3335
7/24/2017 17:00,7/24/2017,5:00 PM,6438,0,6522.6665,0,6438
7/24/2017 17:15,7/24/2017,5:15 PM,3495.6667,0,3522,0,3495.6667
7/24/2017 17:30,7/24/2017,5:30 PM,2012.3334,0,2020,0,2012.3334
7/24/2017 17:45,7/24/2017,5:45 PM,1834,0,1834.6666,0,1834
7/24/2017 18:00,7/24/2017,6:00 PM,1638,0,1652.6666,0,1638
7/24/2017 18:15,7/24/2017,6:15 PM,1457.3334,0,1449.3334,0,1449.3334
7/24/2017 18:30,7/24/2017,6:30 PM,1257,0,1256,0,1256
7/24/2017 18:45,7/24/2017,6:45 PM,1057.6666,0,1064,0,1057.6666
7/24/2017 19:00,7/24/2017,7:00 PM,851.6667,0,861,0,851.6667
7/24/2017 19:15,7/24/2017,7:15 PM,647.3333,0,649.6667,0,647.3333
7/24/2017 19:30,7/24/2017,7:30 PM,418.33334,0,421,0,418.33334
7/24/2017 19:45,7/24/2017,7:45 PM,197,0,202.66667,0,197
7/24/2017 20:00,7/24/2017,8:00 PM,43.333332,0,20,0,20
7/24/2017 20:15,7/24/2017,8:15 PM,0,0,6,0,0
7/24/2017 20:30,7/24/2017,8:30 PM,0,0,24.333334,0,0
7/24/2017 20:45,7/24/2017,8:45 PM,22.333334,0,29.333332,0,22.333334
7/24/2017 21:00,7/24/2017,9:00 PM,32.333332,0,6.666667,0,6.666667
7/24/2017 21:15,7/24/2017,9:15 PM,11.666667,0,0,0,0
7/24/2017 21:30,7/24/2017,9:30 PM,0,0,6.333333,9.222087,0
7/24/2017 21:45,7/24/2017,9:45 PM,34,0,30.333332,0,30.333332
7/24/2017 22:00,7/24/2017,10:00 PM,13,0,6,8.703345,6
7/24/2017 22:15,7/24/2017,10:15 PM,16.75,0,20.5,0,16.75
7/24/2017 22:30,7/24/2017,10:30 PM,10.666667,0,15.666666,0,10.666667
7/24/2017 22:45,7/24/2017,10:45 PM,11,0,6,0,6
7/24/2017 23:00,7/24/2017,11:00 PM,20.333334,0,5.666667,0,5.666667
7/24/2017 23:15,7/24/2017,11:15 PM,11.666667,0,0,8.357517,0
7/24/2017 23:30,7/24/2017,11:30 PM,21.666666,0,8.666667,0,8.666667
7/24/2017 23:45,7/24/2017,11:45 PM,23.333334,0,0,0,0
7/25/2017 0:00,7/25/2017,12:00 AM,23.333334,0,16,0,16
7/25/2017 0:15,7/25/2017,12:15 AM,0,0,17.666666,8.242241,0
7/25/2017 0:30,7/25/2017,12:30 AM,11.666667,0,13.666666,0,11.666667
7/25/2017 0:45,7/25/2017,12:45 AM,10,0,5,0,5
7/25/2017 1:00,7/25/2017,1:00 AM,32.666668,0,0,0,0
7/25/2017 1:15,7/25/2017,1:15 AM,0,0,0,0,0
7/25/2017 1:30,7/25/2017,1:30 AM,0,0,0,0,0
7/25/2017 1:45,7/25/2017,1:45 AM,23,0,8,0,8
7/25/2017 2:00,7/25/2017,2:00 AM,0,0,4,0,0
7/25/2017 2:15,7/25/2017,2:15 AM,11.333333,0,0,0,0
7/25/2017 2:30,7/25/2017,2:30 AM,36.666668,0,18.333334,0,18.333334
7/25/2017 2:45,7/25/2017,2:45 AM,11,0,0,0,0
7/25/2017 3:00,7/25/2017,3:00 AM,0,0,15,0,0
7/25/2017 3:15,7/25/2017,3:15 AM,28.666666,0,4,0,4
7/25/2017 3:30,7/25/2017,3:30 AM,30.666666,0,15.333334,0,15.333334
7/25/2017 3:45,7/25/2017,3:45 AM,13.333333,0,29.333332,0,13.333333
7/25/2017 4:00,7/25/2017,4:00 AM,10.333333,0,0,0,0
7/25/2017 4:15,7/25/2017,4:15 AM,10,0,16.666666,0,10
7/25/2017 4:30,7/25/2017,4:30 AM,9.666667,0,17.666666,0,9.666667
7/25/2017 4:45,7/25/2017,4:45 AM,11,0,14.666666,0,11
7/25/2017 5:00,7/25/2017,5:00 AM,0,0,24,0,0
7/25/2017 5:15,7/25/2017,5:15 AM,21.333334,0,4.333333,0,4.333333
7/25/2017 5:30,7/25/2017,5:30 AM,0,0,0,0,0
7/25/2017 5:45,7/25/2017,5:45 AM,23.333334,0,4.666667,0,4.666667
7/25/2017 6:00,7/25/2017,6:00 AM,10.333333,0,5.666667,0,5.666667
7/25/2017 6:15,7/25/2017,6:15 AM,26,0,25.666666,0,25.666666
7/25/2017 6:30,7/25/2017,6:30 AM,50,0,50.333332,0,50
7/25/2017 6:45,7/25/2017,6:45 AM,81.333336,0,78,0,78
7/25/2017 7:00,7/25/2017,7:00 AM,101,0,105,0,101
7/25/2017 7:15,7/25/2017,7:15 AM,50.333332,0,50.666668,0,50.333332
7/25/2017 7:30,7/25/2017,7:30 AM,49,0,49.666668,0,49
7/25/2017 7:45,7/25/2017,7:45 AM,52,0,52.666668,0,52
7/25/2017 8:00,7/25/2017,8:00 AM,52.333332,0,51.333332,0,51.333332
7/25/2017 8:15,7/25/2017,8:15 AM,50.666668,0,51,0,50.666668
7/25/2017 8:30,7/25/2017,8:30 AM,49.333332,0,49.666668,0,49.333332
7/25/2017 8:45,7/25/2017,8:45 AM,52,0,52,0,52
7/25/2017 9:00,7/25/2017,9:00 AM,51.333332,0,51.333332,0,51.333332
7/25/2017 9:15,7/25/2017,9:15 AM,51.333332,0,50.666668,0,50.666668
7/25/2017 9:30,7/25/2017,9:30 AM,50,0,50,0,50
7/25/2017 9:45,7/25/2017,9:45 AM,50.333332,0,50,0,50
7/25/2017 10:00,7/25/2017,10:00 AM,52.666668,0,52,0,52
7/25/2017 10:15,7/25/2017,10:15 AM,50.666668,0,51.666668,0,50.666668
7/25/2017 10:30,7/25/2017,10:30 AM,51,0,52,0,51
7/25/2017 10:45,7/25/2017,10:45 AM,487,0,495,0,487
7/25/2017 11:00,7/25/2017,11:00 AM,2802,0,2809.3333,0,2802
7/25/2017 11:15,7/25/2017,11:15 AM,3377,0,3387.6667,0,3377
7/25/2017 11:30,7/25/2017,11:30 AM,3452,0,3451.6667,0,3451.6667
7/25/2017 11:45,7/25/2017,11:45 AM,3491.6667,0,3484.6667,0,3484.6667
7/25/2017 12:00,7/25/2017,12:00 PM,3518.6667,0,3522.6667,0,3518.6667
7/25/2017 12:15,7/25/2017,12:15 PM,3561.6667,0,3556.3333,0,3556.3333
7/25/2017 12:30,7/25/2017,12:30 PM,3573.6667,0,3574,0,3573.6667
7/25/2017 12:45,7/25/2017,12:45 PM,3623.6667,0,3600.6667,0,3600.6667
7/25/2017 13:00,7/25/2017,1:00 PM,3627.3333,0,3623.6667,0,3623.6667
7/25/2017 13:15,7/25/2017,1:15 PM,3639.6667,0,3622.6667,0,3622.6667
7/25/2017 13:30,7/25/2017,1:30 PM,3625.6667,0,3641.6667,0,3625.6667
7/25/2017 13:45,7/25/2017,1:45 PM,3604.3333,0,3608,0,3604.3333
7/25/2017 14:00,7/25/2017,2:00 PM,3548.3333,0,3550.6667,0,3548.3333
7/25/2017 14:15,7/25/2017,2:15 PM,3516,0,3508.6667,0,3508.6667
7/25/2017 14:30,7/25/2017,2:30 PM,3438,0,3449,0,3438
7/25/2017 14:45,7/25/2017,2:45 PM,3422.3333,0,3406,0,3406
7/25/2017 15:00,7/25/2017,3:00 PM,3348,0,3340.3333,0,3340.3333
7/25/2017 15:15,7/25/2017,3:15 PM,3243,0,3253.3333,0,3243
7/25/2017 15:30,7/25/2017,3:30 PM,3127,0,3136.6667,0,3127
7/25/2017 15:45,7/25/2017,3:45 PM,3032.6667,0,3037.3333,0,3032.6667
7/25/2017 16:00,7/25/2017,4:00 PM,7682.6665,0,7720,0,7682.6665
7/25/2017 16:15,7/25/2017,4:15 PM,7544,0,7561,0,7544
7/25/2017 16:30,7/25/2017,4:30 PM,7441.3335,0,7427,0,7427
7/25/2017 16:45,7/25/2017,4:45 PM,7283.6665,0,7277.3335,0,7277.3335
7/25/2017 17:00,7/25/2017,5:00 PM,6991.3335,0,7070.6665,0,6991.3335
7/25/2017 17:15,7/25/2017,5:15 PM,3637.3333,0,3543,0,3543
7/25/2017 17:30,7/25/2017,5:30 PM,2022.3334,0,2027.6666,0,2022.3334
7/25/2017 17:45,7/25/2017,5:45 PM,1835.3334,0,1829,0,1829
7/25/2017 18:00,7/25/2017,6:00 PM,1647,0,1647.3334,0,1647
7/25/2017 18:15,7/25/2017,6:15 PM,1439.6666,0,1440.3334,0,1439.6666
7/25/2017 18:30,7/25/2017,6:30 PM,1240.6666,0,1243.6666,0,1240.6666
7/25/2017 18:45,7/25/2017,6:45 PM,1040.6666,0,1046.3334,0,1040.6666
7/25/2017 19:00,7/25/2017,7:00 PM,837.6667,0,834.3333,0,834.3333
7/25/2017 19:15,7/25/2017,7:15 PM,627,0,623,0,623
7/25/2017 19:30,7/25/2017,7:30 PM,401.66666,0,395.33334,0,395.33334
7/25/2017 19:45,7/25/2017,7:45 PM,197.66667,0,196.33333,0,196.33333
7/25/2017 20:00,7/25/2017,8:00 PM,42.333332,0,16.666666,0,16.666666
7/25/2017 20:15,7/25/2017,8:15 PM,0,0,6.666667,0,0
7/25/2017 20:30,7/25/2017,8:30 PM,21,0,0,0,0
7/25/2017 20:45,7/25/2017,8:45 PM,10.333333,0,5.333333,0,5.333333
7/25/2017 21:00,7/25/2017,9:00 PM,9.666667,0,0,0,0
7/25/2017 21:15,7/25/2017,9:15 PM,11,0,5,0,5
7/25/2017 21:30,7/25/2017,9:30 PM,10.666667,0,5.333333,0,5.333333
7/25/2017 21:45,7/25/2017,9:45 PM,22.333334,0,6,0,6
7/25/2017 22:00,7/25/2017,10:00 PM,0,0,15.666666,0,0
7/25/2017 22:15,7/25/2017,10:15 PM,8.25,0,3.75,0,3.75
7/25/2017 22:30,7/25/2017,10:30 PM,0,0,0,0,0
7/25/2017 22:45,7/25/2017,10:45 PM,22,0,5.333333,0,5.333333
7/25/2017 23:00,7/25/2017,11:00 PM,22.666666,0,6,0,6
7/25/2017 23:15,7/25/2017,11:15 PM,21,0,0,0,0
7/25/2017 23:30,7/25/2017,11:30 PM,10.666667,0,4.666667,0,4.666667
7/25/2017 23:45,7/25/2017,11:45 PM,0,0,6,0,0
7/26/2017 0:00,7/26/2017,12:00 AM,11,0,0,0,0
7/26/2017 0:15,7/26/2017,12:15 AM,0,0,8.333333,0,0
7/26/2017 0:30,7/26/2017,12:30 AM,11.333333,0,0,0,0
7/26/2017 0:45,7/26/2017,12:45 AM,0,0,0,0,0
7/26/2017 1:00,7/26/2017,1:00 AM,10.666667,0,16,0,10.666667
7/26/2017 1:15,7/26/2017,1:15 AM,22.666666,0,0,0,0
7/26/2017 1:30,7/26/2017,1:30 AM,11.333333,0,5.666667,0,5.666667
7/26/2017 1:45,7/26/2017,1:45 AM,21.666666,0,5,0,5
7/26/2017 2:00,7/26/2017,2:00 AM,0,0,5,0,0
7/26/2017 2:15,7/26/2017,2:15 AM,12.666667,0,15,0,12.666667
7/26/2017 2:30,7/26/2017,2:30 AM,14,0,7.333333,0,7.333333
7/26/2017 2:45,7/26/2017,2:45 AM,0,0,5.333333,0,0
7/26/2017 3:00,7/26/2017,3:00 AM,0,0,16,0,0
7/26/2017 3:15,7/26/2017,3:15 AM,0,0,15.666666,0,0
7/26/2017 3:30,7/26/2017,3:30 AM,9.666667,0,5.333333,0,5.333333
7/26/2017 3:45,7/26/2017,3:45 AM,0,0,6,0,0
7/26/2017 4:00,7/26/2017,4:00 AM,0,0,17,8.184603,0
7/26/2017 4:15,7/26/2017,4:15 AM,21,0,17.666666,0,17.666666
7/26/2017 4:30,7/26/2017,4:30 AM,10.333333,0,0,0,0
7/26/2017 4:45,7/26/2017,4:45 AM,20.333334,0,0,0,0
7/26/2017 5:00,7/26/2017,5:00 AM,0,0,27.333332,0,0
7/26/2017 5:15,7/26/2017,5:15 AM,20,0,6,0,6
7/26/2017 5:30,7/26/2017,5:30 AM,22.666666,0,5.666667,0,5.666667
7/26/2017 5:45,7/26/2017,5:45 AM,23.333334,0,0,0,0
7/26/2017 6:00,7/26/2017,6:00 AM,10.666667,0,0,0,0
7/26/2017 6:15,7/26/2017,6:15 AM,10.333333,0,5.666667,0,5.666667
7/26/2017 6:30,7/26/2017,6:30 AM,11.333333,0,36,0,11.333333
7/26/2017 6:45,7/26/2017,6:45 AM,45.333332,0,46,0,45.333332
7/26/2017 7:00,7/26/2017,7:00 AM,51.333332,0,51.333332,0,51.333332
7/26/2017 7:15,7/26/2017,7:15 AM,59.966545,0,51.333332,8.299879,51.333332
7/26/2017 7:30,7/26/2017,7:30 AM,50.333332,0,82.333336,0,50.333332
7/26/2017 7:45,7/26/2017,7:45 AM,132,0,51.666668,0,51.666668
7/26/2017 8:00,7/26/2017,8:00 AM,51.666668,0,141,0,51.666668
7/26/2017 8:15,7/26/2017,8:15 AM,51.666668,0,50.666668,0,50.666668
7/26/2017 8:30,7/26/2017,8:30 AM,50.333332,0,51,0,50.333332
7/26/2017 8:45,7/26/2017,8:45 AM,51.666668,0,51.333332,0,51.333332
7/26/2017 9:00,7/26/2017,9:00 AM,52,0,51.666668,0,51.666668
7/26/2017 9:15,7/26/2017,9:15 AM,50,0,50.333332,0,50
7/26/2017 9:30,7/26/2017,9:30 AM,49.666668,0,49,0,49
7/26/2017 9:45,7/26/2017,9:45 AM,50.333332,0,50.666668,0,50.333332
7/26/2017 10:00,7/26/2017,10:00 AM,50.333332,0,50.666668,0,50.333332
7/26/2017 10:15,7/26/2017,10:15 AM,50.666668,0,50.333332,0,50.333332
7/26/2017 10:30,7/26/2017,10:30 AM,51.333332,0,50.333332,0,50.333332
7/26/2017 10:45,7/26/2017,10:45 AM,51,0,50.666668,0,50.666668
7/26/2017 11:00,7/26/2017,11:00 AM,50,0,50.666668,0,50
7/26/2017 11:15,7/26/2017,11:15 AM,51,0,49.666668,0,49.666668
7/26/2017 11:30,7/26/2017,11:30 AM,539.3333,0,591,0,539.3333
7/26/2017 11:45,7/26/2017,11:45 AM,3055.6667,0,3049.6667,0,3049.6667
7/26/2017 12:00,7/26/2017,12:00 PM,3606.3333,0,3594.6667,0,3594.6667
7/26/2017 12:15,7/26/2017,12:15 PM,3663.3333,0,3665.3333,0,3663.3333
7/26/2017 12:30,7/26/2017,12:30 PM,3671.6667,0,3681.6667,0,3671.6667
7/26/2017 12:45,7/26/2017,12:45 PM,3687.3333,0,3670,0,3670
7/26/2017 13:00,7/26/2017,1:00 PM,3700.6667,0,3698,0,3698
7/26/2017 13:15,7/26/2017,1:15 PM,3713,0,3708.6667,0,3708.6667
7/26/2017 13:30,7/26/2017,1:30 PM,3661.6667,0,3673.3333,0,3661.6667
7/26/2017 13:45,7/26/2017,1:45 PM,3616.3333,0,3618.3333,0,3616.3333
7/26/2017 14:00,7/26/2017,2:00 PM,3564,0,3562.3333,0,3562.3333
7/26/2017 14:15,7/26/2017,2:15 PM,3511,0,3517.6667,0,3511
7/26/2017 14:30,7/26/2017,2:30 PM,3441.3333,0,3461,0,3441.3333
7/26/2017 14:45,7/26/2017,2:45 PM,3379.3333,0,3386,0,3379.3333
7/26/2017 15:00,7/26/2017,3:00 PM,3312.6667,0,3321.6667,0,3312.6667
7/26/2017 15:15,7/26/2017,3:15 PM,3236.6667,0,3249.6667,0,3236.6667
7/26/2017 15:30,7/26/2017,3:30 PM,3146.3333,0,3144.3333,0,3144.3333
7/26/2017 15:45,7/26/2017,3:45 PM,3034.6667,0,3039,0,3034.6667
7/26/2017 16:00,7/26/2017,4:00 PM,7652.3335,0,7682.3335,0,7652.3335
7/26/2017 16:15,7/26/2017,4:15 PM,7530.3335,0,7536.6665,0,7530.3335
7/26/2017 16:30,7/26/2017,4:30 PM,7422.3335,0,7413.3335,0,7413.3335
7/26/2017 16:45,7/26/2017,4:45 PM,7280.6665,0,7267.3335,0,7267.3335
7/26/2017 17:00,7/26/2017,5:00 PM,6892.3335,0,6846.6665,0,6846.6665
7/26/2017 17:15,7/26/2017,5:15 PM,3551.6667,0,3559.6667,0,3551.6667
7/26/2017 17:30,7/26/2017,5:30 PM,2014,0,2016,0,2014
7/26/2017 17:45,7/26/2017,5:45 PM,1842.6666,0,1837,0,1837
7/26/2017 18:00,7/26/2017,6:00 PM,1641.3334,0,1649.6666,0,1641.3334
7/26/2017 18:15,7/26/2017,6:15 PM,1450,0,1440,0,1440
7/26/2017 18:30,7/26/2017,6:30 PM,1238.3334,0,1234.6666,0,1234.6666
7/26/2017 18:45,7/26/2017,6:45 PM,1024.6666,0,1020.3333,0,1020.3333
7/26/2017 19:00,7/26/2017,7:00 PM,813.3333,0,819.6667,0,813.3333
7/26/2017 19:15,7/26/2017,7:15 PM,612.3333,0,615.3333,0,612.3333
7/26/2017 19:30,7/26/2017,7:30 PM,304.66666,0,307,0,304.66666
7/26/2017 19:45,7/26/2017,7:45 PM,58.40266,0,50,8.069327,50
7/26/2017 20:00,7/26/2017,8:00 PM,28.666666,0,15.333334,0,15.333334
7/26/2017 20:15,7/26/2017,8:15 PM,20.666666,0,0,0,0
7/26/2017 20:30,7/26/2017,8:30 PM,10.666667,0,16,0,10.666667
7/26/2017 20:45,7/26/2017,8:45 PM,1.9713821,0,16.666666,9.971382,1.9713821
7/26/2017 21:00,7/26/2017,9:00 PM,0,0,0,0,0
7/26/2017 21:15,7/26/2017,9:15 PM,0,0,17,0,0
7/26/2017 21:30,7/26/2017,9:30 PM,10.666667,0,0,0,0
7/26/2017 21:45,7/26/2017,9:45 PM,10,0,0,0,0
7/26/2017 22:00,7/26/2017,10:00 PM,0,0,16.333334,0,0
7/26/2017 22:15,7/26/2017,10:15 PM,8,0,0,0,0
7/26/2017 22:30,7/26/2017,10:30 PM,0,0,6.333333,0,0
7/26/2017 22:45,7/26/2017,10:45 PM,10.666667,0,0,0,0
7/26/2017 23:00,7/26/2017,11:00 PM,10.666667,0,25.333334,0,10.666667
7/26/2017 23:15,7/26/2017,11:15 PM,0,0,0,0,0
7/26/2017 23:30,7/26/2017,11:30 PM,22.666666,0,30,0,22.666666
7/26/2017 23:45,7/26/2017,11:45 PM,11,0,17.333334,0,11
7/27/2017 0:00,7/27/2017,12:00 AM,12.333333,0,4.666667,0,4.666667
7/27/2017 0:15,7/27/2017,12:15 AM,0,0,5.666667,0,0
7/27/2017 0:30,7/27/2017,12:30 AM,0,0,0,0,0
7/27/2017 0:45,7/27/2017,12:45 AM,22.666666,0,0,0,0
7/27/2017 1:00,7/27/2017,1:00 AM,13.333333,0,6.333333,0,6.333333
7/27/2017 1:15,7/27/2017,1:15 AM,11.333333,0,5,0,5
7/27/2017 1:30,7/27/2017,1:30 AM,18.29988,0,20,8.299879,18.29988
7/27/2017 1:45,7/27/2017,1:45 AM,0,0,8,0,0
7/27/2017 2:00,7/27/2017,2:00 AM,13.666667,0,0,0,0
7/27/2017 2:15,7/27/2017,2:15 AM,11,0,16.333334,0,11
7/27/2017 2:30,7/27/2017,2:30 AM,10.333333,0,0,0,0
7/27/2017 2:45,7/27/2017,2:45 AM,10,0,5.333333,0,5.333333
7/27/2017 3:00,7/27/2017,3:00 AM,9.666667,0,0,0,0
7/27/2017 3:15,7/27/2017,3:15 AM,10.333333,0,6,8.242241,6
7/27/2017 3:30,7/27/2017,3:30 AM,9.666667,0,4.666667,0,4.666667
7/27/2017 3:45,7/27/2017,3:45 AM,21.666666,0,16.333334,0,16.333334
7/27/2017 4:00,7/27/2017,4:00 AM,29.024183,0,0,8.357517,0
7/27/2017 4:15,7/27/2017,4:15 AM,12.333333,0,16,0,12.333333
7/27/2017 4:30,7/27/2017,4:30 AM,22.333334,0,7,0,7
7/27/2017 4:45,7/27/2017,4:45 AM,22.666666,0,0,0,0
7/27/2017 5:00,7/27/2017,5:00 AM,10,0,0,0,0
7/27/2017 5:15,7/27/2017,5:15 AM,0,0,15,0,0
7/27/2017 5:30,7/27/2017,5:30 AM,0,0,15,0,0
7/27/2017 5:45,7/27/2017,5:45 AM,11,0,0,0,0
7/27/2017 6:00,7/27/2017,6:00 AM,20.333334,0,16.333334,0,16.333334
7/27/2017 6:15,7/27/2017,6:15 AM,9,0,4,0,4
7/27/2017 6:30,7/27/2017,6:30 AM,50.472794,0,42.666668,8.472793,42.666668
7/27/2017 6:45,7/27/2017,6:45 AM,51,0,51,0,51
7/27/2017 7:00,7/27/2017,7:00 AM,50,0,50.666668,0,50
7/27/2017 7:15,7/27/2017,7:15 AM,56.666668,0,52,0,52
7/27/2017 7:30,7/27/2017,7:30 AM,71.333336,0,51.666668,0,51.666668
7/27/2017 7:45,7/27/2017,7:45 AM,51.666668,0,52,0,51.666668
7/27/2017 8:00,7/27/2017,8:00 AM,51.666668,0,52,0,51.666668
7/27/2017 8:15,7/27/2017,8:15 AM,61.06167,0,51,9.395001,51
7/27/2017 8:30,7/27/2017,8:30 AM,51,0,51.333332,0,51
7/27/2017 8:45,7/27/2017,8:45 AM,51.666668,0,51.333332,0,51.333332
7/27/2017 9:00,7/27/2017,9:00 AM,41.239017,8.760983,50.333332,0,41.239017
7/27/2017 9:15,7/27/2017,9:15 AM,51.333332,0,51,0,51
7/27/2017 9:30,7/27/2017,9:30 AM,51.333332,0,52,0,51.333332
7/27/2017 9:45,7/27/2017,9:45 AM,52.333332,0,52.333332,0,52.333332
7/27/2017 10:00,7/27/2017,10:00 AM,53.333332,0,52.666668,0,52.666668
7/27/2017 10:15,7/27/2017,10:15 AM,51.666668,0,52.666668,0,51.666668
7/27/2017 10:30,7/27/2017,10:30 AM,52.333332,0,51.666668,0,51.666668
7/27/2017 10:45,7/27/2017,10:45 AM,50,0,49.666668,0,49.666668
7/27/2017 11:00,7/27/2017,11:00 AM,1816,0,1799.6666,0,1799.6666
7/27/2017 11:15,7/27/2017,11:15 AM,3351.6667,0,3330.3333,0,3330.3333
7/27/2017 11:30,7/27/2017,11:30 AM,3420,0,3412,0,3412
7/27/2017 11:45,7/27/2017,11:45 AM,3476.6667,0,3479,0,3476.6667
7/27/2017 12:00,7/27/2017,12:00 PM,3516.3333,0,3520.6667,0,3516.3333
7/27/2017 12:15,7/27/2017,12:15 PM,3560.6667,0,3548,0,3548
7/27/2017 12:30,7/27/2017,12:30 PM,3620.3333,0,3617.3333,0,3617.3333
7/27/2017 12:45,7/27/2017,12:45 PM,3619.6667,0,3605.6667,0,3605.6667
7/27/2017 13:00,7/27/2017,1:00 PM,3621.3333,0,3630,0,3621.3333
7/27/2017 13:15,7/27/2017,1:15 PM,3610,0,3596.3333,0,3596.3333
7/27/2017 13:30,7/27/2017,1:30 PM,3587,0,3588.3333,0,3587
7/27/2017 13:45,7/27/2017,1:45 PM,3551.3333,0,3544,0,3544
7/27/2017 14:00,7/27/2017,2:00 PM,3488.6667,0,3500.6667,0,3488.6667
7/27/2017 14:15,7/27/2017,2:15 PM,3467.3333,0,3457.3333,0,3457.3333
7/27/2017 14:30,7/27/2017,2:30 PM,3401.3333,0,3378.6667,0,3378.6667
7/27/2017 14:45,7/27/2017,2:45 PM,3314.6667,0,3321.6667,0,3314.6667
7/27/2017 15:00,7/27/2017,3:00 PM,3245,0,3245,0,3245
7/27/2017 15:15,7/27/2017,3:15 PM,3171,0,3173.6667,0,3171
7/27/2017 15:30,7/27/2017,3:30 PM,3095.6667,0,3081,0,3081
7/27/2017 15:45,7/27/2017,3:45 PM,2975,0,2980.6667,0,2975
7/27/2017 16:00,7/27/2017,4:00 PM,7628.3335,0,7608,0,7608
7/27/2017 16:15,7/27/2017,4:15 PM,7478.6665,0,7458,0,7458
7/27/2017 16:30,7/27/2017,4:30 PM,7361.6665,0,7376,0,7361.6665
7/27/2017 16:45,7/27/2017,4:45 PM,7217.3335,0,7216.3335,0,7216.3335
7/27/2017 17:00,7/27/2017,5:00 PM,6262,0,6374.3335,0,6262
7/27/2017 17:15,7/27/2017,5:15 PM,4678.6665,0,4667.3335,0,4667.3335
7/27/2017 17:30,7/27/2017,5:30 PM,1988.6666,0,1968.6666,0,1968.6666
7/27/2017 17:45,7/27/2017,5:45 PM,1802.6666,0,1799.6666,0,1799.6666
7/27/2017 18:00,7/27/2017,6:00 PM,1624,0,1615,0,1615
7/27/2017 18:15,7/27/2017,6:15 PM,1423,0,1434.6666,0,1423
7/27/2017 18:30,7/27/2017,6:30 PM,1218.6666,0,1217,0,1217
7/27/2017 18:45,7/27/2017,6:45 PM,1004,0,1004.6667,0,1004
7/27/2017 19:00,7/27/2017,7:00 PM,792,0,795.6667,0,792
7/27/2017 19:15,7/27/2017,7:15 PM,422.66666,0,426.66666,0,422.66666
7/27/2017 19:30,7/27/2017,7:30 PM,234,0,238,0,234
7/27/2017 19:45,7/27/2017,7:45 PM,177.66667,0,163.66667,0,163.66667
7/27/2017 20:00,7/27/2017,8:00 PM,27.666666,0,15.333334,0,15.333334
7/27/2017 20:15,7/27/2017,8:15 PM,21.333334,0,0,0,0
7/27/2017 20:30,7/27/2017,8:30 PM,0,0,5.333333,0,0
7/27/2017 20:45,7/27/2017,8:45 PM,10.666667,0,0,0,0
7/27/2017 21:00,7/27/2017,9:00 PM,22.333334,0,5,0,5
7/27/2017 21:15,7/27/2017,9:15 PM,24.333334,0,4.666667,0,4.666667
7/27/2017 21:30,7/27/2017,9:30 PM,0,0,18,0,0
7/27/2017 21:45,7/27/2017,9:45 PM,13.333333,0,6.333333,0,6.333333
7/27/2017 22:00,7/27/2017,10:00 PM,11,0,0,0,0
7/27/2017 22:15,7/27/2017,10:15 PM,0,0,18.5,0,0
7/27/2017 22:30,7/27/2017,10:30 PM,11.666667,0,0,0,0
7/27/2017 22:45,7/27/2017,10:45 PM,0.99153584,0,5.666667,8.991536,0.99153584
7/27/2017 23:00,7/27/2017,11:00 PM,10,0,17.666666,8.184603,10
7/27/2017 23:15,7/27/2017,11:15 PM,21.666666,0,5.666667,0,5.666667
7/27/2017 23:30,7/27/2017,11:30 PM,23,0,6,0,6
7/27/2017 23:45,7/27/2017,11:45 PM,0,0,0,0,0
7/28/2017 0:00,7/28/2017,12:00 AM,10.333333,0,16,0,10.333333
7/28/2017 0:15,7/28/2017,12:15 AM,21.333334,0,6.333333,0,6.333333
7/28/2017 0:30,7/28/2017,12:30 AM,3.4276497,0,6,8.760983,3.4276497
7/28/2017 0:45,7/28/2017,12:45 AM,21.333334,0,0,0,0
7/28/2017 1:00,7/28/2017,1:00 AM,0,0,14.666666,0,0
7/28/2017 1:15,7/28/2017,1:15 AM,0,0,5.333333,8.415155,0
7/28/2017 1:30,7/28/2017,1:30 AM,20.666666,0,0,0,0
7/28/2017 1:45,7/28/2017,1:45 AM,0,0,8.333333,0,0
7/28/2017 2:00,7/28/2017,2:00 AM,21.333334,0,0,0,0
7/28/2017 2:15,7/28/2017,2:15 AM,11,0,0,0,0
7/28/2017 2:30,7/28/2017,2:30 AM,10.333333,0,5.333333,0,5.333333
7/28/2017 2:45,7/28/2017,2:45 AM,11.333333,0,6.333333,0,6.333333
7/28/2017 3:00,7/28/2017,3:00 AM,10.666667,0,0,0,0
7/28/2017 3:15,7/28/2017,3:15 AM,9.666667,0,0,0,0
7/28/2017 3:30,7/28/2017,3:30 AM,0,0,0,0,0
