timestamp,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,pressure,summary,temperature,time,visibility,windBearing,windSpeed
"2017-07-28 15:00:00","72.66","0.03","56.61","0.57","clear-day","0","0","1013.09","Clear","72.66","1501279200","10","316","11.32"
"2017-07-28 16:00:00","71.57","0.03","56.45","0.59","clear-day","0","0","1012.84","Clear","71.57","1501282800","10","323","11.81"
"2017-07-28 17:00:00","71.84","0.08","55.37","0.56","clear-day","0","0","1012.65","Clear","71.84","1501286400","10","306","10.15"
"2017-07-28 18:00:00","70.13","0.06","55.9","0.61","clear-day","0","0","1012.54","Clear","70.13","1501290000","10","323","12.11"
"2017-07-28 19:00:00","68.51","0.06","55.69","0.64","clear-day","0","0","1012.66","Clear","68.51","1501293600","9.96","316","9.75"
"2017-07-28 20:00:00","65.31","0.06","56.14","0.72","clear-day","0","0","1012.8","Clear","65.31","1501297200","9.91","315","8.36"
"2017-07-28 21:00:00","63.59","0.07","56.1","0.77","clear-night","0","0","1013.13","Clear","63.59","1501300800","9.96","316","7.11"
"2017-07-28 22:00:00","61.82","0.02","54.97","0.78","clear-night","0","0","1013.61","Clear","61.82","1501304400","9.83","325","5.13"
"2017-07-28 23:00:00","60.31","0.02","54.87","0.82","clear-night","0","0","1013.83","Clear","60.31","1501308000","9.81","328","3.58"
"2017-07-29 00:00:00","59.94","0.09","54.99","0.84","clear-night","0","0","1013.97","Clear","59.94","1501311600","9.87","333","3.71"
"2017-07-29 01:00:00","59.33","0.04","55.25","0.86","clear-night","0","0","1013.88","Clear","59.33","1501315200","9.93","319","2.74"
"2017-07-29 02:00:00","59.08","0.02","54.61","0.85","clear-night","0","0","1013.69","Clear","59.08","1501318800","9.93","315","3.76"
"2017-07-29 03:00:00","58.72","0.02","54.9","0.87","clear-night","0","0","1013.67","Clear","58.72","1501322400","9.75","298","1.54"
"2017-07-29 04:00:00","58.62","0.08","54.91","0.87","clear-night","0","0","1013.71","Clear","58.62","1501326000","9.89","287","2.9"
"2017-07-29 05:00:00","57.99","0.02","54.64","0.89","clear-night","0","0","1013.77","Clear","57.99","1501329600","9.33","279","4.36"
"2017-07-29 06:00:00","57.89","0.29","54.07","0.87","partly-cloudy-night","0","0","1014.14","Partly Cloudy","57.89","1501333200","9.53","261","3.42"
"2017-07-29 07:00:00","58.46","0.19","54.76","0.88","clear-day","0","0","1014.65","Clear","58.46","1501336800","9.39","347","1.46"
"2017-07-29 08:00:00","61","0.19","56.3","0.85","clear-day","0","0","1015.34","Clear","61","1501340400","9.03","239","2.69"
"2017-07-29 09:00:00","62.59","0.26","55.94","0.79","partly-cloudy-day","0","0","1015.84","Partly Cloudy","62.59","1501344000","9.32","306","4.09"
"2017-07-29 10:00:00","65.09","0.12","55.06","0.7","clear-day","0","0","1015.82","Clear","65.09","1501347600","10","320","4.37"
"2017-07-29 11:00:00","67.19","0.1","56.39","0.68","clear-day","0","0","1016","Clear","67.19","1501351200","10","313","6.43"
"2017-07-29 12:00:00","69.67","0.12","55.14","0.6","clear-day","0","0","1015.9","Clear","69.67","1501354800","10","334","7.13"
"2017-07-29 13:00:00","71.88","0.03","56.5","0.58","clear-day","0","0","1015.82","Clear","71.88","1501358400","10","331","8.52"
"2017-07-29 14:00:00","71.65","0.1","56.99","0.6","clear-day","0","0","1015.79","Clear","71.65","1501362000","10","327","11.81"
"2017-07-29 15:00:00","71.84","0.04","55.98","0.57","clear-day","0","0","1015.5","Clear","71.84","1501365600","10","315","10.75"
"2017-07-29 16:00:00","71.42","0.03","57.13","0.61","clear-day","0","0","1015.14","Clear","71.42","1501369200","10","322","13.63"
"2017-07-29 17:00:00","70.67","0.03","56.4","0.61","clear-day","0","0","1014.76","Clear","70.67","1501372800","10","322","13.13"
"2017-07-29 18:00:00","69.03","0.04","55.97","0.63","clear-day","0","0","1014.49","Clear","69.03","1501376400","10","316","10.45"
"2017-07-29 19:00:00","67.61","0.06","55.97","0.66","clear-day","0","0","1014.6","Clear","67.61","1501380000","9.96","321","9.57"
"2017-07-29 20:00:00","64.3","0.06","56.73","0.76","clear-day","0","0","1015.01","Clear","64.3","1501383600","9.91","320","9.38"
"2017-07-29 21:00:00","62.04","0.07","56.26","0.81","clear-night","0","0","1015.59","Clear","62.04","1501387200","9.96","307","7.57"
"2017-07-29 22:00:00","61.05","0.08","55.35","0.82","clear-night","0","0","1016.26","Clear","61.05","1501390800","9.95","305","5.19"
"2017-07-29 23:00:00","60.33","0.25","55.66","0.85","partly-cloudy-night","0","0","1016.52","Partly Cloudy","60.33","1501394400","9.81","318","5.46"
"2017-07-30 00:00:00","59.46","0.17","56.09","0.89","clear-night","0","0","1016.63","Clear","59.46","1501398000","10","323","5.73"
"2017-07-30 01:00:00","59.13","0.05","55.43","0.88","clear-night","0","0","1016.63","Clear","59.13","1501401600","10","330","4.85"
"2017-07-30 02:00:00","58.79","0.05","55.37","0.88","clear-night","0","0","1016.56","Clear","58.79","1501405200","9.87","327","3.22"
"2017-07-30 03:00:00","58.83","0.17","55.33","0.88","clear-night","0","0","1016.44","Clear","58.83","1501408800","9.84","332","3.7"
"2017-07-30 04:00:00","59.25","0.23","55","0.86","clear-night","0","0","1016.38","Clear","59.25","1501412400","9.84","316","1.3"
"2017-07-30 05:00:00","59.33","0.25","54.78","0.85","partly-cloudy-night","0","0","1016.47","Partly Cloudy","59.33","1501416000","9.72","323","0.79"
"2017-07-30 06:00:00","58.34","0.23","53.88","0.85","clear-night","0","0","1016.98","Clear","58.34","1501419600","9.81","178","1.82"
"2017-07-30 07:00:00","58.89","0.28","54.61","0.86","partly-cloudy-day","0","0","1017.69","Partly Cloudy","58.89","1501423200","9.18","136","1.07"
"2017-07-30 08:00:00","60.47","0.25","54.76","0.81","partly-cloudy-day","0","0","1018.27","Partly Cloudy","60.47","1501426800","8.65","321","0.55"
"2017-07-30 09:00:00","62.51","0.06","55.38","0.78","clear-day","0","0","1018.72","Clear","62.51","1501430400","8.67","347","2.55"
"2017-07-30 10:00:00","64.17","0.11","55.92","0.75","clear-day","0","0","1018.79","Clear","64.17","1501434000","9.25","344","3.65"
"2017-07-30 11:00:00","66.11","0.16","56.9","0.72","clear-day","0","0","1018.7","Clear","66.11","1501437600","9.82","335","4.95"
"2017-07-30 12:00:00","68.79","0.06","57.8","0.68","clear-day","0","0","1018.38","Clear","68.79","1501441200","10","350","6.97"
"2017-07-30 13:00:00","72.72","0.03","57.17","0.58","clear-day","0","0","1018","Clear","72.72","1501444800","10","330","7.05"
"2017-07-30 14:00:00","73.77","0.03","57.51","0.57","clear-day","0","0","1017.63","Clear","73.77","1501448400","10","331","8.92"
"2017-07-30 15:00:00","74.37","0.03","58.09","0.57","clear-day","0","0","1017.16","Clear","74.37","1501452000","10","323","10.39"
"2017-07-30 16:00:00","74.37","0.03","58","0.57","clear-day","0","0","1016.62","Clear","74.37","1501455600","10","321","10.99"
"2017-07-30 17:00:00","73.8","0.06","58.76","0.59","clear-day","0","0","1016.23","Clear","73.8","1501459200","10","328","11.88"
"2017-07-30 18:00:00","72.72","0.06","58.75","0.62","clear-day","0","0","1016.03","Clear","72.72","1501462800","10","318","10.15"
"2017-07-30 19:00:00","70.73","0.07","57.85","0.64","clear-day","0","0","1016.26","Clear","70.73","1501466400","10","311","11.43"
"2017-07-30 20:00:00","67.39","0.06","57.79","0.71","clear-day","0","0","1016.51","Clear","67.39","1501470000","10","310","8.78"
"2017-07-30 21:00:00","64.6","0.07","58","0.79","clear-night","0","0","1016.99","Clear","64.6","1501473600","10","309","8.06"
"2017-07-30 22:00:00","62.94","0.07","56.78","0.8","clear-night","0","0","1017.75","Clear","62.94","1501477200","10","308","7.52"
"2017-07-30 23:00:00","61.13","0.25","56.8","0.86","partly-cloudy-night","0","0","1017.91","Partly Cloudy","61.13","1501480800","9.95","324","7.43"
"2017-07-31 00:00:00","60.56","0.17","56.58","0.87","clear-night","0","0","1018.06","Clear","60.56","1501484400","10","317","7.03"
"2017-07-31 01:00:00","60.08","0.05","56.68","0.89","clear-night","0","0","1018.14","Clear","60.08","1501488000","10","333","4.73"
"2017-07-31 02:00:00","59.7","0.25","56.44","0.89","partly-cloudy-night","0","0","1017.95","Partly Cloudy","59.7","1501491600","10","323","2.68"
"2017-07-31 03:00:00","60.1","0.17","56.57","0.88","clear-night","0","0","1017.59","Clear","60.1","1501495200","10","328","2.59"
"2017-07-31 04:00:00","60.67","0","56.72","0.87","clear-night","0","0","1017.61","Clear","60.67","1501498800","9.95","303","3.62"
"2017-07-31 05:00:00","60.35","0.69","56.38","0.87","partly-cloudy-night","0","0","1017.76","Mostly Cloudy","60.35","1501502400","9.89","315","1.5"
"2017-07-31 06:00:00","60.14","0.31","56.08","0.86","partly-cloudy-night","0","0","1017.76","Partly Cloudy","60.14","1501506000","9.76","282","0.7"
"2017-07-31 07:00:00","60.62","0.31","56.69","0.87","partly-cloudy-day","0","0","1017.91","Partly Cloudy","60.62","1501509600","8.74","77","0.51"
"2017-07-31 08:00:00","62.05","0.31","56.76","0.83","partly-cloudy-day","0","0","1018","Partly Cloudy","62.05","1501513200","9.18","32","2.33"
"2017-07-31 09:00:00","63.67","0.28","57.18","0.79","partly-cloudy-day","0","0","1018.08","Partly Cloudy","63.67","1501516800","9.39","246","2.42"
"2017-07-31 10:00:00","65.28","0.15","57.59","0.76","clear-day","0","0","1017.72","Clear","65.28","1501520400","9.9","353","7.16"
"2017-07-31 11:00:00","67.95","0.07","57.66","0.7","clear-day","0","0","1017.68","Clear","67.95","1501524000","10","340","6.54"
"2017-07-31 12:00:00","69.83","0.03","57.95","0.66","clear-day","0","0","1017.35","Clear","69.83","1501527600","10","337","7.49"
"2017-07-31 13:00:00","72.14","0.06","58.04","0.61","clear-day","0","0","1016.75","Clear","72.14","1501531200","10","328","9.06"
"2017-07-31 14:00:00","74.25","0.02","57.12","0.55","clear-day","0","0","1016.12","Clear","74.25","1501534800","10","320","9.69"
"2017-07-31 15:00:00","74.63","0.08","56.28","0.53","clear-day","0","0","1015.58","Clear","74.63","1501538400","10","318","10.5"
"2017-07-31 16:00:00","74.64","0.03","57.39","0.55","clear-day","0","0","1015.02","Clear","74.64","1501542000","10","329","12"
"2017-07-31 17:00:00","74.57","0.04","55.36","0.51","clear-day","0","0","1014.69","Clear","74.57","1501545600","10","319","10.4"
"2017-07-31 18:00:00","72.58","0.03","54.2","0.53","clear-day","0","0","1014.54","Clear","72.58","1501549200","10","316","12.23"
"2017-07-31 19:00:00","69.44","0","55.79","0.62","clear-day","0","0","1014.44","Clear","69.44","1501552800","10","319","9.67"
"2017-07-31 20:00:00","66.15","0","55.68","0.69","clear-day","0","0","1014.77","Clear","66.15","1501556400","10","310","9.38"
"2017-07-31 21:00:00","63.26","0","55.56","0.76","clear-night","0","0","1015.05","Clear","63.26","1501560000","10","308","7.28"
"2017-07-31 22:00:00","62.04","0","54.97","0.78","clear-night","0","0","1015.27","Clear","62.04","1501563600","10","301","7.31"
"2017-07-31 23:00:00","60.8","0.02","55.48","0.83","clear-night","0","0","1015.14","Clear","60.8","1501567200","10","301","5.12"
